family	decimalLatitude	decimalLongitude
Fontinalaceae	42.191755	-74.307646
Polytrichaceae	69.37	-152.17
Cyperaceae	41.26739	-74.728247
Dicranaceae	40.807321	-72.821213
Dicranaceae	44.5742	-71.8492
Ulvaceae	48.144095	-122.605221
Cyperaceae	42.440628	-76.496607
Grimmiaceae	36.561386	-94.345714
Polytrichaceae	45.76668	-84.436145
Fabaceae	38.4667	-109.3236
Polemoniaceae	38.18	-115.6
Cactaceae	40.591111	-109.340833
Lejeuneaceae	27.471111	-81.541667
Salicaceae	45.714842	-121.464517
Jungermanniaceae	69.37	-145.05
Cornaceae	40.859609	-73.449321
Lamiaceae	33.1	-116.97
Brassicaceae	43.57	-116.37
Fabaceae	40.78	-109.73
Asteraceae	41.85103	-115.42819
Salicaceae	43.425	-109.5644
Bangiaceae	36.54474	-121.930964
Salicaceae	43.7761	-110.7662
Poaceae	46.32395	-95.713658
Juncaceae	47.237426	-88.443172
Ranunculaceae	39.3442	-119.9178
Poaceae	37.880583	-118.681067
Fabaceae	32.7208	-109.0536
Hydrophyllaceae	39.148472	-115.830694
Cyperaceae	43.015364	-73.728092
Rhabdoweisiaceae	39.124183	-82.790234
Caprifoliaceae	40.874715	-74.738344
Loasaceae	41.168333	-115.861389
Dicranaceae	44.963649	-73.739315
Boraginaceae	37.8578	-110.1031
Boraginaceae	39.82281	-113.181
Cyperaceae	40.5838	-110.6076
Lejeuneaceae	30.608611	-85.749722
Asteraceae	39.11114	-119.94297
Dicranaceae	68.1	-165.75
Ditrichaceae	45.90611	-121.57194
Dicranaceae	38.824167	-82.471944
Fabaceae	42.92	-115.07
Plantaginaceae	36.42	-112.14
Aulacomniaceae	67.77	-149.73
Taxaceae	30.705192	-84.842976
Characeae	41.461239	-71.18602
Loasaceae	37.23	-110.95
Rosaceae	41.4	-119.83
Pinaceae	38.57	-109.18
Ephemeraceae	43.4772	-70.3883
Lamiaceae	40.71	-73.61874
Plantaginaceae	43.3	-111.89
Amblystegiaceae	41.926759	-73.912635
Plantaginaceae	37.54	-112.8
Cyperaceae	40.87371	-72.807879
Amblystegiaceae	39.031816	-76.875172
Apocynaceae	39.375	-110.01081
Onagraceae	38.1	-116.9
Asteraceae	39.970396	-74.068748
Bryaceae	43.330094	-90.380383
Polygonaceae	40.27	-118.75
Cyperaceae	38.63217	-75.80628
Pottiaceae	37.2778	-98.5919
Thuidiaceae	40.814447	-75.097989
Cephaloziellaceae	28.800548	-81.27312
Araceae	41.4866	-73.5963
Malvaceae	40.58	-110.12
Brachytheciaceae	41.82	-123.85
Gigartinaceae	36.536293	-121.927665
Fabaceae	38.3	-112.82
Fabaceae	37.25	-113.34
Fontinalaceae	42.213699	-74.218754
Apiaceae	38.0095	-111.1217
Violaceae	41.45238	-73.616336
Brassicaceae	41.691478	-93.251822
Fabaceae	43.299833	-117.175167
Lejeuneaceae	38.759444	-85.418611
Cyperaceae	42.296486	-71.292557
Fontinalaceae	41.1275	-72.340556
Caprifoliaceae	40.1961	-106.0325
Asteraceae	30.783253	-86.89155
Funariaceae	37.871593	-122.272747
Cyperaceae	38.927036	-85.251904
Sphagnaceae	45.541667	-84.680556
Amblystegiaceae	66.4	-150.42
Plantaginaceae	39.44	-115.47
Cleomaceae	38.6	-115.52
Hypnaceae	40.42	-105.73
Pottiaceae	37.2167	-122.2972
Cyperaceae	39.965053	-90.522083
Entodontaceae	42.289529	-74.377647
Oxalidaceae	41.45187	-73.607086
Cyperaceae	43.788815	-91.295929
Characeae	35.049792	-83.218107
Asteraceae	41.294381	-74.700494
Sphagnaceae	41.97	-73.1611
Cyperaceae	40.692704	-74.372623
Lamiaceae	40.862289	-73.877023
Salicaceae	41.138336	-72.282836
Cyperaceae	31.4725	-95.1311
Poaceae	37.553758	-77.460262
Cyperaceae	36.54656	-81.19689
Cyperaceae	41.4747	-117.6622
Polytrichaceae	31.534472	-86.391641
Plantaginaceae	44.3893	-109.5428
Fabaceae	41.98	-118.63
Hylocomiaceae	47.61694	-123.70417
Bryaceae	41.9536	-73.2764
Heliotropiaceae	36.856889	-114.160306
Gracilariaceae	33.97166	-77.917773
Cyperaceae	42.769	-118.646
Brassicaceae	41.0755	-71.91497
Brassicaceae	40.22	-117.3
Rubiaceae	40.766833	-73.975383
Asteraceae	45.3389	-115.5467
Plantaginaceae	38.4475	-105.3286
Asteraceae	38.998721	-77.254426
Fabaceae	43.8603	-103.5756
Vitaceae	38.0364	-75.6389
Fabaceae	38.15	-109.84
Fabaceae	31.0803	-88.3511
Polygonaceae	36.876667	-113.042222
Fagaceae	41.18386	-73.58683
Hydrophyllaceae	34.60919	-117.83511
Caryophyllaceae	39.1089	-76.5333
Poaceae	38.81583	-102.35361
Hedwigiaceae	40.592326	-73.580684
Aquifoliaceae	45.3094	-90.5031
Brassicaceae	40.93	-109.7
Dicranaceae	48.09056	-121.77611
Marchantiaceae	69.32	-145.03
Fabaceae	45.7344	-112.6784
Fabaceae	41.05	-108.98
Brassicaceae	39.35	-119.85
Cyperaceae	41.675002	-80.423956
Asteraceae	37.221232	-108.659131
Cyperaceae	38.287022	-75.363131
Polemoniaceae	39.2786	-117.1094
Juncaceae	39.059835	-75.401307
Lejeuneaceae	30.450556	-91.154444
Pinaceae	33.9004	-109.103817
Asteraceae	40.934317	-85.429708
Dicranaceae	42.2139	-72.1022
Polygonaceae	37.42	-113.63
Rosaceae	40.799624	-76.864254
Grimmiaceae	68.1	-165.75
Asteraceae	40.17903	-111.05572
Ulvaceae	40.595063	-73.789795
Salicaceae	45.714842	-121.464517
Plantaginaceae	48.255036	-121.25248
Plantaginaceae	36.904303	-104.161997
Pelliaceae	44.17	-74.45
Hypnaceae	68.45	-149.3
Polemoniaceae	39.32	-119.65
Plantaginaceae	37.61	-113.57
Cyperaceae	41.150939	-89.379297
Cyperaceae	40.7817	-73.8278
Hydrophyllaceae	38.55	-113.62
Cyperaceae	40.5689	-75.2556
Fabaceae	39.89	-110.38
Fabaceae	36.4	-117.63
Salicaceae	40.773681	-87.167763
Rubiaceae	38.38	-109.17
Asteraceae	39.3442	-119.9178
Hypnaceae	42.067852	-76.894683
Brachytheciaceae	35.5522	-83.3044
Orobanchaceae	40.973478	-73.968221
Lepidoziaceae	46.492894	-86.529154
Brassicaceae	41.42	-111.22
Euphorbiaceae	21.504	-158.167
Caryophyllaceae	37.7464	-112.3153
Bryaceae	40.602326	-74.112087
Lamiaceae	42.36653	-76.84497
Rosaceae	40.667048	-73.638065
Poaceae	41.310556	-88.954167
Leucodontaceae	32.2	-89.32
Pottiaceae	41.28565	-73.986251
Boraginaceae	37.29922	-114.65758
Cyperaceae	40.667048	-73.638065
Pottiaceae	43.801567	-115.126747
Ranunculaceae	38.4453	-107.6406
Fissidentaceae	39.462898	-94.537669
Apiaceae	36.58	-113.79
Anacardiaceae	41.58803	-74.50622
Polygonaceae	43.311596	-90.350906
Frullaniaceae	28.103611	-82.278333
Plantaginaceae	36.4156	-111.5244
Orthotrichaceae	36.665	-93.606389
Polytrichaceae	44.28	-71.3
Fabaceae	32.08389	-107.61722
Fissidentaceae	37.191321	-89.640268
Pteridaceae	39.737608	-76.096339
Fabaceae	41.11	-108.86
Lamiaceae	22.17	-159.75
Fabaceae	40.013969	-74.316407
Cyperaceae	38.32055	-75.470536
Amblystegiaceae	47.0278	-69.0836
Asteraceae	41.9039	-111.645
Haloragaceae	46.66458	-87.89878
Ceramiaceae	65.254756	-166.203441
Anastrophyllaceae	44.337825	-73.895423
Poaceae	43.69759	-96.212807
Poaceae	39.11486	-119.89436
Polemoniaceae	42.0	-113.0
Poaceae	36.1376	-115.4999
Thuidiaceae	44.372845	-70.346726
Pottiaceae	37.4094	-99.7861
Asteraceae	40.98	-118.07
Hylocomiaceae	44.83	-73.57
Brachytheciaceae	38.398783	-87.232164
Cupressaceae	38.9208	-108.4958
Asteraceae	21.38633	-158.034533
Ptilidiaceae	41.064822	-72.426196
Fabaceae	39.17831	-119.68539
Amblystegiaceae	71.33	-156.65
Caprifoliaceae	38.0364	-75.6389
Polytrichaceae	48.07	-121.72
Solenostomataceae	40.856767	-73.875413
Ptychomitriaceae	37.5	-88.75
Celastraceae	40.97	-73.8
Salicaceae	40.725207	-73.646312
Cyperaceae	38.7803	-75.4389
Dryopteridaceae	43.5494	-73.9989
Anastrophyllaceae	44.339214	-73.969315
Fabaceae	41.48	-119.47
Onagraceae	37.18	-111.92
Cyperaceae	40.178709	-74.027211
Brachytheciaceae	60.37	-172.65
Hylocomiaceae	46.2025	-123.1375
Fabaceae	41.1819	-104.0692
Phrymaceae	40.275844	-111.666728
Salicaceae	42.3123	-105.2533
Characeae	45.269834	-88.535442
Fabaceae	36.711939	-120.86305
Plantaginaceae	37.55939	-118.155133
Asteraceae	42.0931	-117.550967
Boraginaceae	42.3522	-112.0433
Sphagnaceae	68.92	-161.17
Apiaceae	42.08	-109.53
Fabaceae	37.26119	-112.25647
Fabaceae	36.93175	-116.61381
Cyperaceae	44.179627	-75.119541
Ephedraceae	31.96607	-108.1575
Poaceae	40.875932	-73.597071
Fabaceae	39.57	-117.84
Hypnaceae	37.37	-80.52
Euphorbiaceae	39.07	-110.13
Asteraceae	40.790654	-73.201781
Ulvaceae	37.770247	-122.435949
Cyperaceae	40.79	-73.845968
Fabaceae	34.5739	-111.9497
Brassicaceae	42.004022	-76.582588
Amblystegiaceae	42.270872	-83.726329
Salicaceae	36.18	-105.62
Klebsormidiaceae	45.904399	-68.92157
Lamiaceae	41.270927	-73.777634
Phyllophoraceae	41.3154	-72.063429
Frullaniaceae	45.557021	-84.681244
Marchantiaceae	43.126298	-77.886132
Apiaceae	37.0983	-112.220367
Liagoraceae	33.392924	-118.452857
Orthotrichaceae	41.2939	-73.7244
Sphagnaceae	68.92	-161.17
Cyperaceae	45.0076	-111.4648
Cyperaceae	40.484757936130826	-86.04173117137618
Cornaceae	39.18	-75.5617
Salicaceae	38.2219	-121.2736
Brassicaceae	39.93	-119.97
Rosaceae	41.020377	-74.493899
Caryophyllaceae	38.81181	-75.86394
Leskeaceae	68.87	-166.22
Dicranaceae	41.19849999906486	-122.48878000000002
Apiaceae	38.776342	-75.3126
Poaceae	39.00873	-77.11078
Cyperaceae	41.295257	-74.734754
Amblystegiaceae	70.48	-157.42
Plantaginaceae	41.633256	-74.611636
Dicranaceae	69.77	-147.17
Juncaceae	40.861792	-73.878714
Fabaceae	38.35	-113.6
Apiaceae	43.57745	-118.534783
Lamiaceae	41.3683	-74.0358
Cyperaceae	40.768435	-73.777077
Brassicaceae	39.12	-114.94
Ranunculaceae	41.5	-73.53
Poaceae	32.880414	-80.712486
Anacardiaceae	40.642048	-74.441201
Dicranaceae	60.104167	-149.442222
Cyperaceae	46.783273	-92.106579
Orthotrichaceae	40.858333	-73.466389
Malvaceae	47.622572	-119.277678
Dicranaceae	54.92	-159.25
Orthotrichaceae	68.2	-152.78
Champiaceae	41.417565	-70.929822
Thuidiaceae	35.993216	-83.937086
Cupressaceae	22.17	-159.67
Bryaceae	37.9786	-98.242
Cyperaceae	45.3174	-106.2243
Polemoniaceae	39.95	-117.92
Brassicaceae	39.32	-119.65
Cyperaceae	43.157292	-75.332669
Asteraceae	40.159549067036245	-115.55704465716681
Fontinalaceae	43.171744	-72.606203
Lejeuneaceae	27.471111	-81.541667
Cannabaceae	40.642048	-74.441201
Dicranaceae	40.856767	-73.875413
Cyperaceae	42.7744	-97.1228
Oleaceae	43.179347	-90.138218
Lamiaceae	38.9181	-114.3092
Orobanchaceae	42.8269	-118.7575
Poaceae	40.691492	-73.805689
Dicranaceae	28.800548	-81.27312
Cyperaceae	28.19372	-82.47983
Poaceae	29.448959	-98.520023
Asteraceae	40.687223	-73.370108
Polemoniaceae	37.99914	-118.26797
Asteraceae	41.283456	-70.09946
Plantaginaceae	40.0407	-108.9971
Arecaceae	28.42	-80.58
Polygonaceae	39.83	-109.8
Apiaceae	42.57764	-119.64758
Urticaceae	37.427504	-118.104798
Cyperaceae	35.80394	-83.23628
Juncaceae	38.935113	-74.906005
Papaveraceae	37.36931	-118.28539
Fabaceae	42.79	-114.68
Polytrichaceae	40.956453	-75.127632
Thuidiaceae	30.6572	-95.0014
Lejeuneaceae	30.335441	-81.648009
Campanulaceae	32.0337	-112.8882
Grimmiaceae	47.468794	-87.888442
Papaveraceae	39.996497	-77.457128
Bryaceae	42.572794	-88.533989
Cyperaceae	29.448959	-98.520023
Asteraceae	41.389005	-70.51336
Brachytheciaceae	39.806449	-83.886874
Phrymaceae	41.02	-115.09
Dicranaceae	41.3653	-73.6211
Cyperaceae	29.23144	-82.00892
Plantaginaceae	43.299322	-90.334244
Asteraceae	40.862289	-73.877023
Pinaceae	36.3722	-115.6819
Poaceae	37.2651	-113.4485
Brassicaceae	40.988035	-109.798732
Rosaceae	40.865817	-73.875306
Amblystegiaceae	41.063986	-73.920414
Orchidaceae	41.315372	-74.271539
Scrophulariaceae	41.44931	-73.55181
Hydrangeaceae	39.87	-113.88
Polygonaceae	40.867814	-73.877342
Amaranthaceae	43.010747	-118.707972
Pinaceae	40.798972	-76.862194
Cyperaceae	40.5548	-110.8158
Asteraceae	39.817618	-74.534875
Ericaceae	42.407303	-74.614317
Cactaceae	39.392778	-111.099167
Cyperaceae	40.004211	-87.001119
Amaranthaceae	40.2858	-109.1277
Bryaceae	45.541667	-84.680556
Cyperaceae	39.1783	-75.5806
Poaceae	37.1058	-113.5776
Thuidiaceae	41.061097	-71.90165
Poaceae	69.15	-152.6
Fabaceae	37.55	-112.49
Lejeuneaceae	30.385	-83.171389
Juncaceae	41.064822	-72.426196
Amblystegiaceae	42.517306	-73.22816
Ranunculaceae	40.862289	-73.877023
Polygonaceae	38.41333	-75.56972
Asteraceae	38.3542	-75.4147
Apiaceae	40.616088	-73.823697
Rosaceae	40.766283	-74.216713
Wrangeliaceae	57.399988	-170.276174
Asteraceae	39.4039	-110.1786
Udoteaceae	24.865274	-80.714515
Typhaceae	40.646766	-73.157059
Amblystegiaceae	68.78	-160.0
Ericaceae	40.82892	-73.46944
Poaceae	38.020789	-119.132396
Juncaginaceae	39.77411	-118.06731
Amaryllidaceae	44.03769	-75.68708
Juncaceae	40.24206	-118.20364
Poaceae	36.7508	-76.0528
Balsaminaceae	40.23897	-76.33667
Climaciaceae	44.289513	-70.365336
Elaeagnaceae	40.359905	-75.951994
Grimmiaceae	36.2147	-117.0864
Poaceae	38.850275	-75.476189
Rhodomelaceae	41.516776	-70.682808
Cyperaceae	40.87121	-74.734052
Juncaceae	41.53	-115.98
Polemoniaceae	40.862289	-73.877023
Pinaceae	30.786309	-93.744741
Asteraceae	38.814108	-75.344472
Asteraceae	40.616704	-87.320852
Orobanchaceae	40.62	-109.57
Pottiaceae	68.88	-161.17
Polytrichaceae	41.3653	-73.6211
Rosaceae	40.484478	-74.284179
Cephaloziaceae	69.8	-155.38
Dryopteridaceae	41.8881	-111.6489
Plantaginaceae	38.545	-117.01
Poaceae	37.38559	-106.83609
Bryaceae	56.279722	-158.635556
Potamogetonaceae	40.485910279430875	-119.83725433954507
Cyperaceae	41.72522	-73.57553
Thuidiaceae	31.8528	-109.1931
Entodontaceae	41.7311	-73.5625
Thuidiaceae	45.864457	-84.625601
Onagraceae	37.44	-113.04
Poaceae	44.333381	-75.999676
Asteraceae	35.18	-111.65
Rosaceae	40.874715	-74.738344
Thuidiaceae	69.47	-151.5
Leucodontaceae	46.495225	-86.550441
Onagraceae	26.1	-97.28
Cyperaceae	41.185928	-74.067364
Asteraceae	41.4747	-117.6622
Poaceae	37.2941	-113.0611
Orobanchaceae	41.2227	-109.1876
Juncaceae	37.4924	-113.0004
Rubiaceae	36.451375	-112.008783
Amblystegiaceae	44.6247	-68.0892
Cyperaceae	43.991512	-91.340888
Asteraceae	45.5452	-110.4161
Entodontaceae	46.663916	-88.708472
Dicranaceae	65.38	-154.0
Malvaceae	39.01	-116.80469
Fabaceae	34.665476	-106.775265
Brachytheciaceae	36.97	-90.98
Fabaceae	39.26	-117.73
Plagiochilaceae	70.95	-157.45
Polygonaceae	39.56458	-119.383
Ranunculaceae	40.864591	-73.877952
Pontederiaceae	42.34381	-73.78106
Apiaceae	39.33	-116.83
Cyperaceae	40.667048	-73.638065
Asteraceae	40.18231	-109.5795
Combretaceae	21.391033	-157.809317
Crassulaceae	61.034258	-149.120758
Brachytheciaceae	31.254201	-86.72759
Lejeuneaceae	37.863611	-79.138056
Neckeraceae	22.141389999340646	-159.64989000000003
Fabaceae	40.9311	-110.1564
Dicranaceae	62.25	-165.33
Salicaceae	41.0115	-107.4125
Poaceae	40.873681	-73.623439
Orobanchaceae	30.632761	-87.028458
Proteaceae	20.9766	-156.62105
Plantaginaceae	40.05	-111.15
Fabaceae	30.097795	-97.270147
Boraginaceae	38.210848	-75.450927
Asteraceae	40.449162	-74.437199
Arecaceae	25.67	-80.25
Poaceae	45.688923	-84.657635
Poaceae	40.815099	-73.425121
Cephaloziaceae	69.37	-152.17
Orchidaceae	40.729372	-122.934678
Fontinalaceae	68.63	-149.63
Asteraceae	39.76471	-105.600278
Convolvulaceae	19.5383	-155.0383
Poaceae	39.107228	-76.533686
Cystopteridaceae	40.865722	-73.875508
Apiaceae	40.13	-114.4
Fabaceae	37.0	-112.97
Orobanchaceae	41.78	-117.55
Cactaceae	40.065556	-110.253611
Polytrichaceae	47.10889	-122.70194
Asteraceae	41.001553	-74.285726
Plantaginaceae	34.25	-81.03
Aquifoliaceae	34.760683	-76.761425
Fabaceae	44.08868999905721	-116.60400000000001
Celastraceae	41.094986	-74.099103
Plantaginaceae	45.89	-121.1
Caryophyllaceae	41.99267	-111.48733
Oleaceae	40.87121	-74.734052
Orchidaceae	30.360056	-84.674639
Plantaginaceae	39.35	-112.36
Amblystegiaceae	43.09099	-79.007959
Dicranaceae	59.228589	-135.444114
Cyperaceae	40.3175	-74.4781
Apiaceae	44.2497	-117.3782
Asteraceae	44.7443	-111.3872
Onagraceae	41.485	-73.5978
Lepidoziaceae	40.856767	-73.875413
Polygonaceae	40.72764	-116.03794
Poaceae	43.839148	-91.286754
Sphagnaceae	34.17	-88.0
Bryaceae	59.0	-135.0
Apiaceae	43.7267	-116.24
Euphorbiaceae	32.23	-111.15
Rubiaceae	41.50336	-74.55442
Grimmiaceae	45.724999	-121.283602
Bryaceae	27.858342	-81.424369
Brassicaceae	40.97	-118.03
Pinaceae	39.875	-76.3944
Sphagnaceae	71.33	-156.65
Sphagnaceae	39.487461	-79.358452
Amblystegiaceae	68.37	-149.3
Poaceae	43.801567	-115.126747
Caryophyllaceae	40.55	-110.89
Polemoniaceae	37.01	-116.71
Metzgeriaceae	38.164519	-79.133833
Bryaceae	44.143664	-73.986536
Fontinalaceae	33.614565	-93.813516
Mniaceae	42.371184	-76.39966
Fabaceae	39.81181	-75.27364
Fabaceae	37.4272	-117.4594
Polemoniaceae	37.24	-109.16
Poaceae	30.172222	-81.933056
Hylocomiaceae	41.965926	-74.299593
Plantaginaceae	40.6166	-108.427
Fabaceae	36.13822	-108.98039
Cephaloziaceae	41.7764	-72.2458
Brassicaceae	41.25	-116.82
Brassicaceae	38.88	-115.6
Poaceae	43.092255	-84.842224
Brachytheciaceae	46.1	-84.7944
Brachytheciaceae	39.6322	-97.9408
Apiaceae	40.883409	-73.554696
Poaceae	46.938508	-88.540026
Amblystegiaceae	35.05	-83.37
Athyriaceae	34.45	-119.65
Hypnaceae	37.058333	-122.095833
Crassulaceae	41.9	-111.63
Leucodontaceae	41.16636	-122.32536
Aulacomniaceae	43.7506	-69.7889
Malvaceae	34.43	-119.65
Asteraceae	38.935113	-74.906005
Pinaceae	46.912604	-88.573772
Ditrichaceae	63.42	-150.33
Moraceae	32.73	-117.17
Hylocomiaceae	41.900062	-75.454942
Fabaceae	38.61	-117.49
Hylocomiaceae	59.7	-154.88
Cryphaeaceae	29.894691	-81.314517
Juncaceae	43.56584925205418	-117.42307971516172
Dicranaceae	34.43	-81.67
Polytrichaceae	33.100675	-86.864156
Fabaceae	44.278069	-117.868256
Fabaceae	43.113397	-77.652503
Plantaginaceae	40.13	-110.45
Lamiaceae	41.817058	-77.468979
Oleaceae	39.550395	-76.115219
Rosaceae	39.901778	-75.459642
Boraginaceae	40.155339	-115.609111
Cryphaeaceae	40.6917	-73.5281
Boraginaceae	43.381111	-110.740278
Ranunculaceae	40.644611	-73.68838
Characeae	47.264513	-94.308133
Fissidentaceae	39.276389	-123.788333
Brassicaceae	43.3	-116.5
Fabaceae	43.27	-119.09
Amaranthaceae	41.8161	-112.0611
Fabaceae	40.1717	-106.4761
Caryophyllaceae	41.12704	-74.236814
Asteraceae	40.642048	-74.441201
Amaranthaceae	38.54708	-118.17919
Meesiaceae	68.92	-161.17
Poaceae	40.767743	-74.599684
Encalyptaceae	44.049963	-91.639315
Euphorbiaceae	32.7394	-97.4339
Brachytheciaceae	37.847	-119.5725
Fagaceae	40.865467	-73.880356
Cleomaceae	39.08	-118.42
Asteraceae	44.553117	-74.944721
Campanulaceae	43.179453	-118.082394
Ranunculaceae	41.887222	-111.595833
Nyctaginaceae	40.3883	-109.7933
Splachnaceae	69.32	-148.75
Celastraceae	41.404542	-85.425692
Solanaceae	37.64489	-118.9275
Rosaceae	37.5	-118.25
Poaceae	38.733079	-75.914685
Mniaceae	44.578338	-73.62338
Rosaceae	40.937917	-75.107642
Betulaceae	39.687132	-78.928357
Fabaceae	36.4247	-110.7894
Polemoniaceae	39.20242	-119.87433
Sphagnaceae	66.1672	-160.2525
Juncaceae	44.030345	-71.685914
Polytrichaceae	69.37	-145.05
Calypogeiaceae	37.251944	-118.985465
Asteraceae	40.706213	-73.61874
Fabaceae	37.1	-112.2
Boraginaceae	43.4768	-111.227567
Characeae	43.83437	-73.75985
Cupressaceae	37.78	-122.43
Orthotrichaceae	34.6694	-85.8639
Violaceae	40.55	-111.7
Juglandaceae	41.407872	-74.010418
Fissidentaceae	38.934798	-91.818394
Poaceae	36.2871	-113.2621
Betulaceae	41.035935	-71.95194
Pinaceae	33.08	-116.67
Characeae	45.35086	-89.47549
Fabaceae	34.819514	-77.185161
Cyperaceae	40.800657	-73.728465
Fabaceae	38.46	-111.61
Asteraceae	40.898155	-73.771244
Brassicaceae	40.22	-109.08
Zygnemataceae	42.426001	-71.149461
Asteraceae	44.005774	-91.675288
Asteraceae	43.015459	-87.580558
Rosaceae	43.1475	-110.7068
Pottiaceae	37.5981	-98.2372
Dasyaceae	32.87281	-117.24989
Fabaceae	42.7042	-90.9514
Amblystegiaceae	57.15	-170.25
Juncaceae	30.47547	-90.100911
Gracilariaceae	40.52329	-74.200096
Asteraceae	37.5938	-112.896
Halymeniaceae	21.31844	-157.66972
Fabaceae	39.254892	-114.920389
Asteraceae	36.8444	-111.9614
Hydrophyllaceae	40.427353	-111.95723
Cyperaceae	41.597384	-85.858755
Gracilariaceae	34.696159	-76.678896
Boraginaceae	37.14431	-112.07789
Brassicaceae	38.96956	-76.24269
Brassicaceae	38.98	-114.27
Ricciaceae	32.884495	-117.193663
Asteraceae	41.9256	-117.8556
Dryopteridaceae	44.5742	-68.1297
Lamiaceae	41.389005	-70.51336
Lauraceae	40.642048	-74.441201
Primulaceae	37.41	-111.74
Cyperaceae	40.72964	-74.592327
Poaceae	37.966	-112.1042
Boraginaceae	38.725042	-114.241733
Cyperaceae	42.896501	-78.854232
Fabaceae	38.11	-109.07
Geraniaceae	38.46	-109.23
Poaceae	37.871593	-122.272747
Solanaceae	41.8933	-73.8433
Grimmiaceae	43.372016	-73.564003
Pinaceae	47.89389	-118.33306
Plantaginaceae	44.96	-105.2423
Fabaceae	41.2458	-110.2331
Hydrophyllaceae	38.52	-115.02
Brachytheciaceae	40.006496	-75.703274
Salicaceae	45.714842	-121.464517
Cyperaceae	43.739036	-74.974342
Cyperaceae	33.916172	-80.382316
Boraginaceae	41.5395	-119.37189
Plantaginaceae	44.28	-118.7033
Phrymaceae	40.604761	-111.585867
Ranunculaceae	37.8758	-111.6283
Asteraceae	38.545486	-75.259656
Amblystegiaceae	38.398783	-87.232164
Grimmiaceae	47.03	-69.0769
Fissidentaceae	30.18	-84.67
Characeae	44.429303	-74.260333
Pinaceae	39.70419999907256	-123.37079999999999
Rosaceae	39.78	-111.77
Cyperaceae	38.515	-109.2784
Grimmiaceae	57.12	-170.27
Amblystegiaceae	66.5	-147.0
Nyssaceae	38.82	-76.10389
Thuidiaceae	68.92	-161.17
Cyperaceae	40.563994	-74.115975
Asteraceae	48.793881	-97.62231
Aquifoliaceae	43.305818	-90.343203
Fabaceae	38.57	-113.97
Salicaceae	45.714842	-121.464517
Ericaceae	37.02	-110.84
Lamiaceae	39.029027	-76.489918
Fabaceae	34.718936	-105.542725
Polygonaceae	38.14837	-119.112394
Ditrichaceae	44.36588	-73.902646
Plantaginaceae	42.8131	-88.3061
Apocynaceae	36.91	-112.5
Fabaceae	39.438333	-115.131111
Fissidentaceae	38.05	-83.53
Rosaceae	40.862289	-73.877023
Neckeraceae	41.845391	-123.96952
Polytrichaceae	65.913333	-161.924444
Ditrichaceae	31.7433	-82.8644
Cyperaceae	38.1725	-75.44
Hypnaceae	57.12	-170.27
Grimmiaceae	43.9925	-70.058611
Ericaceae	40.861344	-73.875306
Phyllanthaceae	21.38905	-157.808517
Poaceae	37.777222	-106.837222
Ranunculaceae	39.29	-117.1158
Polygonaceae	37.3	-112.2
Cyperaceae	41.0328	-114.0895
Campanulaceae	42.1442	-119.9153
Asteraceae	48.47806	-120.185
Caryophyllaceae	41.0106	-86.1506
Rosaceae	40.65445	-73.119842
Asteraceae	44.25	-75.5
Fabaceae	45.3083	-121.13
Nyctaginaceae	37.071131	-111.665619
Rosaceae	40.862289	-73.877023
Hydrophyllaceae	38.7	-118.03
Asteraceae	39.327962	-120.183253
Spyridiaceae	35.134282	-75.898281
Gnetaceae	40.856767	-73.875413
Fabaceae	39.50522	-111.12722
Poaceae	40.784267	-74.696828
Sphagnaceae	47.65	-121.27
Rosaceae	40.838679	-74.058186
Apiaceae	37.77	-117.97
Meesiaceae	71.33	-156.65
Porellaceae	36.950192	-90.994632
Fabaceae	39.73	-111.74
Entodontaceae	33.47	-105.77
Juncaceae	40.6896730261787	-110.94943258396356
Fabaceae	46.025	-117.17
Brassicaceae	41.44931	-73.55181
Pterobryaceae	25.5214	-80.4725
Pinaceae	41.165556	-104.075556
Asteraceae	30.100925	-97.282961
Cystocloniaceae	41.450464	-70.921628
Bartramiaceae	41.093429	-75.00184
Hypnaceae	68.13	-151.75
Plantaginaceae	37.6128	-111.8964
Asphodelaceae	40.865144	-73.881133
Polygonaceae	42.147725	-74.618649
Grimmiaceae	39.95	-105.62
Orthotrichaceae	29.83	-81.95
Amblystegiaceae	36.559318	-91.189008
Brassicaceae	37.033183	-112.255367
Rosaceae	40.85	-73.88
